space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
20.3297007575933,1.58971941075859,1.26357898524141,0.103168119816284,2.853298396,-0.360024932,0.454624326218125
20.538741213327,1.55009698119156,1.27498520880844,0.120070662767072,2.82508219,-0.28216206,0.409412912887323
20.7340746371739,1.51759713757955,1.28735082442045,0.149654412275134,2.804947962,-0.201342279,0.363921715999138
20.9423461471354,1.4869776396628,1.3058450563372,0.211871742253679,2.792822696,-0.121252659,0.319846730722762
21.138881052698,1.46245028278787,1.32589063121213,0.222342177916769,2.788340914,-0.044817815,0.27785111185209
21.1509096207339,1.44077565754098,1.35020131345902,0.246721211278018,2.790976971,0.026360572,0.237929170381027
21.2074502535131,1.41400978533273,1.38614554466727,0.307215113910344,2.80015533,0.091783584,0.19994641314637
21.4139740814288,1.40154948748892,1.41377926851108,0.305012037708706,2.815328756,0.151734264,0.163747679573936
21.6394305965188,1.39056628374776,1.44545552525224,0.327984409293308,2.836021809,0.206930531,0.12974006511967
21.6559623200705,1.38189963655799,1.47994333344201,0.360507273415542,2.86184297,0.258211606,0.0970723819411345
21.8934058700124,1.37892437195578,1.51354815004422,0.371792828713235,2.892472522,0.306295517,0.080694529774405
21.9380748381033,1.37203658005641,1.55559837694359,0.383785271162987,2.927634957,0.351624356,0.0795282487446799
22.2063819842932,1.3721248229614,1.5950540330386,0.411122071268968,2.967178856,0.395438987,0.0775389676230908
22.1179893588903,1.33800832176707,1.62917053423293,0.42825107241659,2.967178856,0.395438987,0.0748592202384921
22.3546371320288,1.37393282505419,1.68540809494581,0.428203447988989,3.05934092,0.482636425,0.0711803964655173
22.634959708164,1.38338212639578,1.72864450660422,0.435183404532449,3.112026633,0.526857122,0.0808947691794718
22.725441291261,1.3957728303789,1.7734669526211,0.468134542115543,3.169239783,0.572131508,1.10053474078261
22.6316909280096,1.36268148292722,1.80655830007278,0.47020405439937,3.169239783,0.572131508,2.12140447618318
22.7540016175385,1.37724904614252,1.85386726485748,0.480973274922167,3.231116311,0.618765275,3.14241456704467
22.8698357290059,1.39575780006161,1.90201250893839,0.486881399735753,3.297770309,0.666539983,4.15591190176174
23.3422190148079,1.49298621693753,1.95216118206247,0.510356088511347,3.445147399,0.759484734,5.15909535882748
